Kodila-Tedika O,Asongu S.A.
Pastoriza D,Arino M.A
Pastoriza D,Ricart J.E
Pastoriza D,Canela M.A.
Arino M.A,Ricart J.E
Arino M.A,Canela M.A.
Ricart J.E,Canela M.A.
Mannetti L.M,Esler K.J
Mannetti L.M,Knight A.T
Mannetti L.M,Vance-Borland K.
Esler K.J,Knight A.T
Esler K.J,Vance-Borland K.
Knight A.T,Vance-Borland K.
Shen C,Chen W.
Meng J,Williams D
Meng J,Shen C.
Williams D,Shen C.
Zhang F,Kaufman D.
Schmidt S.C,Sleddens E.F.C
Schmidt S.C,de Vries S.I
Schmidt S.C,Gubbels J
Schmidt S.C,Thijs C.
Sleddens E.F.C,de Vries S.I
Sleddens E.F.C,Gubbels J
Sleddens E.F.C,Thijs C.
de Vries S.I,Gubbels J
de Vries S.I,Thijs C.
Gubbels J,Thijs C.
Cooke M,O’Sullivan E.
Adnan H.M,Mavi S.R.
Rheinländer T,Samuelsen H
Rheinländer T,Dalsgaard A
Rheinländer T,Konradsen F.
Samuelsen H,Dalsgaard A
Samuelsen H,Konradsen F.
Dalsgaard A,Konradsen F.
Wu Q,Lu D
Wu Q,Kang M.
Lu D,Kang M.
Akçali E,Korkut U.
Wen M,Su S
Wen M,Li X
Wen M,Lin D.
Su S,Li X
Su S,Lin D.
Li X,Lin D.
Eriksson M,Ng N.
Li T,Zhang Y.
Meffert S.M,McCulloch C.E
Meffert S.M,Neylan T.C
Meffert S.M,Gandhi M
Meffert S.M,Lund C.
McCulloch C.E,Neylan T.C
McCulloch C.E,Gandhi M
McCulloch C.E,Lund C.
Neylan T.C,Gandhi M
Neylan T.C,Lund C.
Gandhi M,Lund C.
Greco G,Skordis-Worrall J
Greco G,Mkandawire B
Greco G,Mills A.
Skordis-Worrall J,Mkandawire B
Skordis-Worrall J,Mills A.
Mkandawire B,Mills A.
Haase R,Michie M
Haase R,Skinner D.
Michie M,Skinner D.
Trovão S.S,Ramalho S.C.C
Trovão S.S,David M.I.P.T.
Ramalho S.C.C,David M.I.P.T.
Ding N,Berry H.L
Ding N,OBrien L.V.
Berry H.L,OBrien L.V.
Markwick A,Ansari Z
Markwick A,Sullivan M
Markwick A,McNeil J.
Ansari Z,Sullivan M
Ansari Z,McNeil J.
Sullivan M,McNeil J.
Mithen J,Aitken Z
Mithen J,Ziersch A
Mithen J,Kavanagh A.M.
Aitken Z,Ziersch A
Aitken Z,Kavanagh A.M.
Ziersch A,Kavanagh A.M.
Laudone R,Liguori E.W
Laudone R,Muldoon J
Laudone R,Bendickson J.
Liguori E.W,Muldoon J
Liguori E.W,Bendickson J.
Muldoon J,Bendickson J.
Muniady R.A,Mamun A.A
Muniady R.A,Rosli Mohamad M
Muniady R.A,Yukthamarani Permarupan P
Muniady R.A,Binti Zainol N.R.
Mamun A.A,Rosli Mohamad M
Mamun A.A,Yukthamarani Permarupan P
Mamun A.A,Binti Zainol N.R.
Rosli Mohamad M,Yukthamarani Permarupan P
Rosli Mohamad M,Binti Zainol N.R.
Yukthamarani Permarupan P,Binti Zainol N.R.
Mohnen S.M,Völker B
Mohnen S.M,Flap H
Mohnen S.M,Subramanian S.V
Mohnen S.M,Groenewegen P.P.
Völker B,Flap H
Völker B,Subramanian S.V
Völker B,Groenewegen P.P.
Flap H,Subramanian S.V
Flap H,Groenewegen P.P.
Subramanian S.V,Groenewegen P.P.
Sanchez-Famoso V,Akhter N
Sanchez-Famoso V,Iturralde T
Sanchez-Famoso V,Chirico F
Sanchez-Famoso V,Maseda A.
Akhter N,Iturralde T
Akhter N,Chirico F
Akhter N,Maseda A.
Iturralde T,Chirico F
Iturralde T,Maseda A.
Chirico F,Maseda A.
Murayama H,Nofuji Y
Murayama H,Matsuo E
Murayama H,Nishi M
Murayama H,Taniguchi Y
Murayama H,Fujiwara Y
Murayama H,Shinkai S.
Nofuji Y,Matsuo E
Nofuji Y,Nishi M
Nofuji Y,Taniguchi Y
Nofuji Y,Fujiwara Y
Nofuji Y,Shinkai S.
Matsuo E,Nishi M
Matsuo E,Taniguchi Y
Matsuo E,Fujiwara Y
Matsuo E,Shinkai S.
Nishi M,Taniguchi Y
Nishi M,Fujiwara Y
Nishi M,Shinkai S.
Taniguchi Y,Fujiwara Y
Taniguchi Y,Shinkai S.
Fujiwara Y,Shinkai S.
Lee C.-J,Kam J.A.
Koutsogeorgou E,Nyqvist F
Koutsogeorgou E,Nygård M
Koutsogeorgou E,Cerniauskaite M
Koutsogeorgou E,Quintas R
Koutsogeorgou E,Raggi A
Koutsogeorgou E,Leonardi M.
Nyqvist F,Nygård M
Nyqvist F,Cerniauskaite M
Nyqvist F,Quintas R
Nyqvist F,Raggi A
Nyqvist F,Leonardi M.
Nygård M,Cerniauskaite M
Nygård M,Quintas R
Nygård M,Raggi A
Nygård M,Leonardi M.
Cerniauskaite M,Quintas R
Cerniauskaite M,Raggi A
Cerniauskaite M,Leonardi M.
Quintas R,Raggi A
Quintas R,Leonardi M.
Raggi A,Leonardi M.
Nasution A,Rustiadi E
Nasution A,Juanda B
Nasution A,Hadi S.
Rustiadi E,Juanda B
Rustiadi E,Hadi S.
Juanda B,Hadi S.
Farouk A.F.A,Husin A.
Maher G,Cawley M.
Fukui H.M,Menjívar C.
Patulny R,Siminski P
Patulny R,Mendolia S.
Siminski P,Mendolia S.
Harding J.F,Morris P.A
Harding J.F,Hughes D.
Morris P.A,Hughes D.
Leonard R.J,Pepper M.D.
Aldrich D.P,Sawada Y.
Ng S.I,Ang S.C
Ng S.I,Tee K.K.
Ang S.C,Tee K.K.
Phan M.B,Banerjee R
Phan M.B,Deacon L
Phan M.B,Taraky H.
Banerjee R,Deacon L
Banerjee R,Taraky H.
Deacon L,Taraky H.
McLellan J,White M.
Gutiérrez A,Assusa G.
Demetry D,Thurk J
Demetry D,Fine G.A.
Thurk J,Fine G.A.
Abbas R,Mesch G.S.
Scott P,Walker J.T.
Fletcher T,Walle T.
Velame Z.L,Venturelli S
Velame Z.L,Bettella C.
Venturelli S,Bettella C.
Griesshaber N,Seibel V.
van Ingen E,Bekkers R.
Van Jaarsveld M.C,Mentz P.J
Van Jaarsveld M.C,Challens B.
Mentz P.J,Challens B.
Centola D,van de Rijt A.
Sánchez-Franco M.J,Roldán J.L.
Mowlabocus S,Harbottle J
Mowlabocus S,Tooke B
Mowlabocus S,Haslop C
Mowlabocus S,Dasgupta R.K.
Harbottle J,Tooke B
Harbottle J,Haslop C
Harbottle J,Dasgupta R.K.
Tooke B,Haslop C
Tooke B,Dasgupta R.K.
Haslop C,Dasgupta R.K.
Cruz E.G,Thornham H.
Morse N,Thomson L.J.M
Morse N,Brown Z
Morse N,Chatterjee H.J.
Thomson L.J.M,Brown Z
Thomson L.J.M,Chatterjee H.J.
Brown Z,Chatterjee H.J.
Kačerauskas T,Tamošauskas P.
Habibov N,Afandi E.
Menshikov A.V,Kalabashkina Y.V
Menshikov A.V,Zverev S.A.
Kalabashkina Y.V,Zverev S.A.
van Meeteren M,Mascini P
van Meeteren M,van den Berg D.
Mascini P,van den Berg D.
Nikolaeva A.N,Antipova E.A
Nikolaeva A.N,Belov G.L
Nikolaeva A.N,Malova E.A
Nikolaeva A.N,Tsaregorodtsev E.I.
Antipova E.A,Belov G.L
Antipova E.A,Malova E.A
Antipova E.A,Tsaregorodtsev E.I.
Belov G.L,Malova E.A
Belov G.L,Tsaregorodtsev E.I.
Malova E.A,Tsaregorodtsev E.I.
Duvendack M,Maclean K.
Moyano Barahona C,Ortega Martínez L
Moyano Barahona C,Rivas Rodríguez J.
Ortega Martínez L,Rivas Rodríguez J.
Ibarra A,Carlos A.
Park S,Kaplan D.
Ory B,Huijts T.
Yan K,Luo O.
Li Y,Hunter C.
Dekker R,Belabas W
Dekker R,Scholten P.
Belabas W,Scholten P.
Carr D.C,Fried L.P
Carr D.C,Rowe J.W.
Fried L.P,Rowe J.W.
Said H,Ahmad I
Said H,Yusof M.A.M
Said H,Jusoh A.
Ahmad I,Yusof M.A.M
Ahmad I,Jusoh A.
Yusof M.A.M,Jusoh A.
Dalziel R,Willis M.
Cuevas H,Morales M
Cuevas H,Rojas J
Cuevas H,Aubry M.
Morales M,Rojas J
Morales M,Aubry M.
Rojas J,Aubry M.
Roy M.J,Donaldson C
Roy M.J,Baker R
Roy M.J,Kerr S.
Donaldson C,Baker R
Donaldson C,Kerr S.
Baker R,Kerr S.
Olafsdottir S,Bakhtiari E
Olafsdottir S,Barman E.
Bakhtiari E,Barman E.
Menon M,Pendakur R
Menon M,Perali F.
Pendakur R,Perali F.
Salehi A,Harris N
Salehi A,Marzban M
Salehi A,Coyne E.
Harris N,Marzban M
Harris N,Coyne E.
Marzban M,Coyne E.
Luscombe L.D,Kazdal V.
Verduin F,Smid G.E
Verduin F,Wind T.R
Verduin F,Scholte W.F.
Smid G.E,Wind T.R
Smid G.E,Scholte W.F.
Wind T.R,Scholte W.F.
Smith N.D.L,Kawachi I.
Wang P,Chen X
Wang P,Gong J
Wang P,Jacques-Tiura A.J.
Chen X,Gong J
Chen X,Jacques-Tiura A.J.
Gong J,Jacques-Tiura A.J.
Liu H,Zheng J.
De Clercq B,Pfoertner T.-K
De Clercq B,Elgar F.J
De Clercq B,Hublet A
De Clercq B,Maes L.
Pfoertner T.-K,Elgar F.J
Pfoertner T.-K,Hublet A
Pfoertner T.-K,Maes L.
Elgar F.J,Hublet A
Elgar F.J,Maes L.
Hublet A,Maes L.
Bisung E,Elliott S.J
Bisung E,Schuster-Wallace C.J
Bisung E,Karanja D.M
Bisung E,Bernard A.
Elliott S.J,Schuster-Wallace C.J
Elliott S.J,Karanja D.M
Elliott S.J,Bernard A.
Schuster-Wallace C.J,Karanja D.M
Schuster-Wallace C.J,Bernard A.
Karanja D.M,Bernard A.
Pratono A.H,Mahmood R.
Satpathy I,Patnaik B.C.M
Satpathy I,Das P.K.
Patnaik B.C.M,Das P.K.
Blanchard T,Stroope S
Blanchard T,Tolbert C.
Stroope S,Tolbert C.
Mata F,Pendakur R.
Galindo-Pérez-de-Azpillaga L,Foronda-Robles C
Galindo-Pérez-de-Azpillaga L,García-López A.
Foronda-Robles C,García-López A.
Heiskanen T,Jokinen E.
Haslam C,Cruwys T
Haslam C,Haslam S.A.
Cruwys T,Haslam S.A.
Magsamen-Conrad K,Billotte-Verhoff C
Magsamen-Conrad K,Greene K.
Billotte-Verhoff C,Greene K.
Chumg H.-F,Cooke L
Chumg H.-F,Fry J
Chumg H.-F,Hung I.-H.
Cooke L,Fry J
Cooke L,Hung I.-H.
Fry J,Hung I.-H.
Schreurs B,De Laat M.
Pena López J.A,Sánchez Santos J.M.
Hallett M,Johnson B.
Podolinská T,Hrustič T.
Marzuki N.A,Ahmad N.A
Marzuki N.A,Hamid A.S.A
Marzuki N.A,Ishak M.S.
Ahmad N.A,Hamid A.S.A
Ahmad N.A,Ishak M.S.
Hamid A.S.A,Ishak M.S.
Strong K,Ossei-Owusu S.
Lovell S.A,Gray A.R
Lovell S.A,Boucher S.E.
Gray A.R,Boucher S.E.
Maghrabi R.O,Oakley R.L
Maghrabi R.O,Nemati H.R.
Oakley R.L,Nemati H.R.
Nyqvist F,Pape B
Nyqvist F,Pellfolk T
Nyqvist F,Forsman A.K
Nyqvist F,Wahlbeck K.
Pape B,Pellfolk T
Pape B,Forsman A.K
Pape B,Wahlbeck K.
Pellfolk T,Forsman A.K
Pellfolk T,Wahlbeck K.
Forsman A.K,Wahlbeck K.
Chou H.-W,Lin Y.-H
Chou H.-W,Lu H.-S
Chou H.-W,Chang H.-H
Chou H.-W,Chou S.-B.
Lin Y.-H,Lu H.-S
Lin Y.-H,Chang H.-H
Lin Y.-H,Chou S.-B.
Lu H.-S,Chang H.-H
Lu H.-S,Chou S.-B.
Chang H.-H,Chou S.-B.
Gerber J,Turner S
Gerber J,Milgram B.
Turner S,Milgram B.
Díaz-Gibson J,Civís-Zaragoza M
Díaz-Gibson J,Guàrdia-Olmos J.
Civís-Zaragoza M,Guàrdia-Olmos J.
Prins R.G,Beenackers M.A
Prins R.G,Boog M.C
Prins R.G,Van Lenthe F.J
Prins R.G,Brug J
Prins R.G,Oenema A.
Beenackers M.A,Boog M.C
Beenackers M.A,Van Lenthe F.J
Beenackers M.A,Brug J
Beenackers M.A,Oenema A.
Boog M.C,Van Lenthe F.J
Boog M.C,Brug J
Boog M.C,Oenema A.
Van Lenthe F.J,Brug J
Van Lenthe F.J,Oenema A.
Brug J,Oenema A.
Riumallo-Herl C.J,Kawachi I
Riumallo-Herl C.J,Avendano M.
Kawachi I,Avendano M.
Herian M.N,Tay L
Herian M.N,Hamm J.A
Herian M.N,Diener E.
Tay L,Hamm J.A
Tay L,Diener E.
Hamm J.A,Diener E.
Dean L,Subramanian S.V
Dean L,Williams D.R
Dean L,Armstrong K
Dean L,Charles C.Z
Dean L,Kawachi I.
Subramanian S.V,Williams D.R
Subramanian S.V,Armstrong K
Subramanian S.V,Charles C.Z
Subramanian S.V,Kawachi I.
Williams D.R,Armstrong K
Williams D.R,Charles C.Z
Williams D.R,Kawachi I.
Armstrong K,Charles C.Z
Armstrong K,Kawachi I.
Charles C.Z,Kawachi I.
Chen D,Yang T.-C.
Grytten J,Skau I
Grytten J,Sørensen R.J.
Skau I,Sørensen R.J.
Masadeh R.M.T,Maqableh M.M
Masadeh R.M.T,Karajeh H.
Maqableh M.M,Karajeh H.
Said M.M,Muhammad N
Said M.M,Elangkovan K.
Muhammad N,Elangkovan K.
Puntscher S,Hauser C
Puntscher S,Pichler K
Puntscher S,Tappeiner G.
Hauser C,Pichler K
Hauser C,Tappeiner G.
Pichler K,Tappeiner G.
Rostami S,Shenasaei H
Rostami S,Shirvani F.
Shenasaei H,Shirvani F.
Park C.-H,Koo J.-H.
Shahidul Islam M,Shafiul Alam M.
June S,Khar Kheng Y.
Kotarski H,Kinal J.
Chen X,Wang P
Chen X,Wegner R
Chen X,Gong J
Chen X,Fang X
Chen X,Kaljee L.
Wang P,Wegner R
Wang P,Gong J
Wang P,Fang X
Wang P,Kaljee L.
Wegner R,Gong J
Wegner R,Fang X
Wegner R,Kaljee L.
Gong J,Fang X
Gong J,Kaljee L.
Fang X,Kaljee L.
Lee E,Kim Y.J
Lee E,Ahn J.
Kim Y.J,Ahn J.
Li X,Chen W.
Flores E.C,Carnero A.M
Flores E.C,Bayer A.M.
Carnero A.M,Bayer A.M.
Liu D,Brown B.B.
Balkanlioglu M.A,Irmak F.
Carpiano R.M,Fitterer L.M.
Shen C,Monge P
Shen C,Williams D.
Monge P,Williams D.
Yetim N,Yetim Ü.
Chung S,Choi H
Chung S,Lee S.S.-Y.
Choi H,Lee S.S.-Y.
Jang J,Dworkin J.
Frank C,Davis C.G
Frank C,Elgar F.J.
Davis C.G,Elgar F.J.
Hu L,Randel A.E.
Richmond T.K,Milliren C
Richmond T.K,Walls C.E
Richmond T.K,Kawachi I.
Milliren C,Walls C.E
Milliren C,Kawachi I.
Walls C.E,Kawachi I.
Richardson J.B,Johnson W.E
Richardson J.B,St
Richardson J.B,Vil C.
Johnson W.E,St
Johnson W.E,Vil C.
St,Vil C.
Ko M,Derose K.P
Ko M,Needleman J
Ko M,Ponce N.A.
Derose K.P,Needleman J
Derose K.P,Ponce N.A.
Needleman J,Ponce N.A.
Reer F,Krämer N.C.
Ekici T,Koydemir S.
Giugni M,Michel N
Giugni M,Gianni M.
Michel N,Gianni M.
De Clercq D,Bouckenooghe D
De Clercq D,Raja U
De Clercq D,Matsyborska G.
Bouckenooghe D,Raja U
Bouckenooghe D,Matsyborska G.
Raja U,Matsyborska G.
Shaykhutdinov R,Achilov D.
De Santis M,Torcomian I.V.
Hall B.J,Tol W.A
Hall B.J,Jordans M.J.D
Hall B.J,Bass J
Hall B.J,de Jong J.T.V.M.
Tol W.A,Jordans M.J.D
Tol W.A,Bass J
Tol W.A,de Jong J.T.V.M.
Jordans M.J.D,Bass J
Jordans M.J.D,de Jong J.T.V.M.
Bass J,de Jong J.T.V.M.
Nikkhah H.A,Zhairinia M
Nikkhah H.A,Sadeghi S
Nikkhah H.A,Fani M.
Zhairinia M,Sadeghi S
Zhairinia M,Fani M.
Sadeghi S,Fani M.
Chou H.-W,Chang H.-H
Chou H.-W,Lin Y.-H
Chou H.-W,Chou S.-B.
Chang H.-H,Lin Y.-H
Chang H.-H,Chou S.-B.
Lin Y.-H,Chou S.-B.
Mladovsky P,Soors W
Mladovsky P,Ndiaye P
Mladovsky P,Ndiaye A
Mladovsky P,Criel B.
Soors W,Ndiaye P
Soors W,Ndiaye A
Soors W,Criel B.
Ndiaye P,Ndiaye A
Ndiaye P,Criel B.
Ndiaye A,Criel B.
Samuel L.J,Commodore-Mensah Y
Samuel L.J,Dennison Himmelfarb C.R.
Commodore-Mensah Y,Dennison Himmelfarb C.R.
Vilakazi F,Dinbabo M.F.
Economou M,Madianos M
Economou M,Peppou L.E
Economou M,Souliotis K
Economou M,Patelakis A
Economou M,Stefanis C.
Madianos M,Peppou L.E
Madianos M,Souliotis K
Madianos M,Patelakis A
Madianos M,Stefanis C.
Peppou L.E,Souliotis K
Peppou L.E,Patelakis A
Peppou L.E,Stefanis C.
Souliotis K,Patelakis A
Souliotis K,Stefanis C.
Patelakis A,Stefanis C.
Moore M.D,Recker N.L
Moore M.D,Heirigs M.
Recker N.L,Heirigs M.
Asal V.H,Nagar N
Asal V.H,Rethemeyer R.K.
Nagar N,Rethemeyer R.K.
Toya H,Skidmore M.
Lee M.R,Yen D.C
Lee M.R,Hsiao C.Y.
Yen D.C,Hsiao C.Y.
Lu H.-P,Yang Y.-W.
Christensen V.T,Carpiano R.M.
Bassett E,Moore S.
Pavlova M.K,Silbereisen R.K
Pavlova M.K,Sijko K.
Silbereisen R.K,Sijko K.
Domahidi E,Festl R
Domahidi E,Quandt T.
Festl R,Quandt T.
Benson V,Morgan S
Benson V,Filippaios F.
Morgan S,Filippaios F.
Long J,Hylton K
Long J,Spracklen K.
Hylton K,Spracklen K.
Manatschal A,Stadelmann-Steffen I.
Marino S,Chiro G.
Khoshdel M.K,Ghasemi V
Khoshdel M.K,Alikhah F.
Ghasemi V,Alikhah F.
Tampubolon G,Hanandita W.
Jirapramukpitak T,Abas M
Jirapramukpitak T,Tangchonlatip K
Jirapramukpitak T,Punpuing S.
Abas M,Tangchonlatip K
Abas M,Punpuing S.
Tangchonlatip K,Punpuing S.
Zeng G,Guan H
Zeng G,Chen F.
Guan H,Chen F.
Le Roy A,Offredi C
Le Roy A,Ottaviani F.
Offredi C,Ottaviani F.
Bhattacharya S.K,Das G.G.
Murphey T,Falout J
Murphey T,Fukuda T
Murphey T,Fukada Y.
Falout J,Fukuda T
Falout J,Fukada Y.
Fukuda T,Fukada Y.
Park J.Z,Griebel Rogers J
Park J.Z,Neubert M.J
Park J.Z,Dougherty K.D.
Griebel Rogers J,Neubert M.J
Griebel Rogers J,Dougherty K.D.
Neubert M.J,Dougherty K.D.
Briz i Godino I,Santos J.I
Briz i Godino I,Galán J.M
Briz i Godino I,Caro J
Briz i Godino I,Álvarez M
Briz i Godino I,Zurro D.
Santos J.I,Galán J.M
Santos J.I,Caro J
Santos J.I,Álvarez M
Santos J.I,Zurro D.
Galán J.M,Caro J
Galán J.M,Álvarez M
Galán J.M,Zurro D.
Caro J,Álvarez M
Caro J,Zurro D.
Álvarez M,Zurro D.
Ashraf H,Abtahi T.
Osafo J,Asampong E
Osafo J,Langmagne S
Osafo J,Ahiedeke C.
Asampong E,Langmagne S
Asampong E,Ahiedeke C.
Langmagne S,Ahiedeke C.
Kalter F,Kogan I.
Zhao X,Zhu Z.
Finardi K.R,Porcino M.C.
Mooney M.A,Manglos-Weber N.D.
Kang’ethe S.M,Khayundi F.
Bigman D.P,Lanzarone P.M.
Belon A.P,Nieuwendyk L.M
Belon A.P,Vallianatos H
Belon A.P,Nykiforuk C.I.J.
Nieuwendyk L.M,Vallianatos H
Nieuwendyk L.M,Nykiforuk C.I.J.
Vallianatos H,Nykiforuk C.I.J.
Jennings J.M,Hensel D.J
Jennings J.M,Tanner A.E
Jennings J.M,Reilly M.L
Jennings J.M,Ellen J.M.
Hensel D.J,Tanner A.E
Hensel D.J,Reilly M.L
Hensel D.J,Ellen J.M.
Tanner A.E,Reilly M.L
Tanner A.E,Ellen J.M.
Reilly M.L,Ellen J.M.
Petrikova I,Chadha D.
Vera-Toscano E,Garrido-Fernández F.E
Vera-Toscano E,Gómez-Limón J.A
Vera-Toscano E,Cañadas-Reche J.L.
Garrido-Fernández F.E,Gómez-Limón J.A
Garrido-Fernández F.E,Cañadas-Reche J.L.
Gómez-Limón J.A,Cañadas-Reche J.L.
Murayama H,Nishi M
Murayama H,Matsuo E
Murayama H,Nofuji Y
Murayama H,Shimizu Y
Murayama H,Taniguchi Y
Murayama H,Fujiwara Y
Murayama H,Shinkai S.
Nishi M,Matsuo E
Nishi M,Nofuji Y
Nishi M,Shimizu Y
Nishi M,Taniguchi Y
Nishi M,Fujiwara Y
Nishi M,Shinkai S.
Matsuo E,Nofuji Y
Matsuo E,Shimizu Y
Matsuo E,Taniguchi Y
Matsuo E,Fujiwara Y
Matsuo E,Shinkai S.
Nofuji Y,Shimizu Y
Nofuji Y,Taniguchi Y
Nofuji Y,Fujiwara Y
Nofuji Y,Shinkai S.
Shimizu Y,Taniguchi Y
Shimizu Y,Fujiwara Y
Shimizu Y,Shinkai S.
Taniguchi Y,Fujiwara Y
Taniguchi Y,Shinkai S.
Fujiwara Y,Shinkai S.
Bjørnskov C,Sønderskov K.M.
Becares L,Nazroo J.
Doerfel M.L,Chewning L.V
Doerfel M.L,Lai C.-H.
Chewning L.V,Lai C.-H.
Fieseler C,Fleck M.
Hobbis G,Hobbis S.
Saint-Blancat C.M,Zaltron F.
Sen S,Cowley J.
Glanville J.L,Andersson M.A.
Bouk F,Vedder P
Bouk F,Poel Y.
Vedder P,Poel Y.
Lu Y,Liang Z
Lu Y,Chunyu M.D.
Liang Z,Chunyu M.D.
Cruwys T,Dingle G.A
Cruwys T,Haslam C
Cruwys T,Haslam S.A
Cruwys T,Jetten J
Cruwys T,Morton T.A.
Dingle G.A,Haslam C
Dingle G.A,Haslam S.A
Dingle G.A,Jetten J
Dingle G.A,Morton T.A.
Haslam C,Haslam S.A
Haslam C,Jetten J
Haslam C,Morton T.A.
Haslam S.A,Jetten J
Haslam S.A,Morton T.A.
Jetten J,Morton T.A.
Chinsinga B,Chasukwa M
Chinsinga B,Zuka S.P.
Chasukwa M,Zuka S.P.
Liu P.H.E,Tannacito D.J.
Bravo O,González F.M
Bravo O,Carrera M.
González F.M,Carrera M.
Portela M,Neira I
Portela M,Salinas-Jiménez M.M.
Neira I,Salinas-Jiménez M.M.
Browne-Yung K,Ziersch A
Browne-Yung K,Baum F
Browne-Yung K,Gallaher G.
Ziersch A,Baum F
Ziersch A,Gallaher G.
Baum F,Gallaher G.
Eriksson M,Emmelin M.
Pastoriza D,Ariño M.A.
Bartolini S,Bilancini E
Bartolini S,Sarracino F.
Bilancini E,Sarracino F.
Gabrielli G,Paterno A
Gabrielli G,Dalla-Zuanna G.
Paterno A,Dalla-Zuanna G.
Wood V.J,Curtis S.E
Wood V.J,Gesler W
Wood V.J,Spencer I.H
Wood V.J,Close H.J
Wood V.J,Mason J.M
Wood V.J,Reilly J.G.
Curtis S.E,Gesler W
Curtis S.E,Spencer I.H
Curtis S.E,Close H.J
Curtis S.E,Mason J.M
Curtis S.E,Reilly J.G.
Gesler W,Spencer I.H
Gesler W,Close H.J
Gesler W,Mason J.M
Gesler W,Reilly J.G.
Spencer I.H,Close H.J
Spencer I.H,Mason J.M
Spencer I.H,Reilly J.G.
Close H.J,Mason J.M
Close H.J,Reilly J.G.
Mason J.M,Reilly J.G.
Edgerton J.D,Roberts L.W
Edgerton J.D,Peter T.
Roberts L.W,Peter T.
Kuijpers R.E,van der Ark L.A
Kuijpers R.E,Croon M.A.
van der Ark L.A,Croon M.A.
Salas-Fumás V,Sanchez-Asin J.J.
Khar Kheng Y,June S
Khar Kheng Y,Mahmood R.
June S,Mahmood R.
Xiang C,Lu Y
Xiang C,Gupta S.
Lu Y,Gupta S.
Mcconkey R,Dowling S
Mcconkey R,Hassan D
Mcconkey R,Menke S.
Dowling S,Hassan D
Dowling S,Menke S.
Hassan D,Menke S.
Toma S,Vause S.
Ichida Y,Hirai H
Ichida Y,Kondo K
Ichida Y,Kawachi I
Ichida Y,Takeda T
Ichida Y,Endo H.
Hirai H,Kondo K
Hirai H,Kawachi I
Hirai H,Takeda T
Hirai H,Endo H.
Kondo K,Kawachi I
Kondo K,Takeda T
Kondo K,Endo H.
Kawachi I,Takeda T
Kawachi I,Endo H.
Takeda T,Endo H.
Lu J,Xie X
Lu J,Wu M.
Xie X,Wu M.
van Beuningen J,Schmeets H.
Nedjat S,Majdzadeh R
Nedjat S,Kheiltash A
Nedjat S,Jamshidi E
Nedjat S,Yazdani S.
Majdzadeh R,Kheiltash A
Majdzadeh R,Jamshidi E
Majdzadeh R,Yazdani S.
Kheiltash A,Jamshidi E
Kheiltash A,Yazdani S.
Jamshidi E,Yazdani S.
Pirkkalainen P,Mezzetti P
Pirkkalainen P,Guglielmo M.
Mezzetti P,Guglielmo M.
Álvares C,Damásio M.J.
Bruinsma G.J.N,Pauwels L.J.R
Bruinsma G.J.N,Weerman F.M
Bruinsma G.J.N,Bernasco W.
Pauwels L.J.R,Weerman F.M
Pauwels L.J.R,Bernasco W.
Weerman F.M,Bernasco W.
Lo C.-P,Tashiro S.
Tian L,Liu B
Tian L,Huang S
Tian L,Huebner E.S.
Liu B,Huang S
Liu B,Huebner E.S.
Huang S,Huebner E.S.
Mencken F.C,Fitz B.
Sujarwoto S,Tampubolon G.
Tandoc Jr,E.C
Tandoc Jr,Takahashi B.
E.C,Takahashi B.
Beyerlein K,Vaisey S.
Cairns-Nagi J.M,Bambra C.
Stickley A,Koyanagi A
Stickley A,Roberts B
Stickley A,Rotman D
Stickley A,McKee M.
Koyanagi A,Roberts B
Koyanagi A,Rotman D
Koyanagi A,McKee M.
Roberts B,Rotman D
Roberts B,McKee M.
Rotman D,McKee M.
Dinç L,Korkmaz F
Dinç L,Karabulut E.
Korkmaz F,Karabulut E.
Hoque A.M.R,Haque M.R.
Muckenhuber J,Stronegger W.J
Muckenhuber J,Freidl W.
Stronegger W.J,Freidl W.
Forsman A.K,Herberts C
Forsman A.K,Nyqvist F
Forsman A.K,Wahlbeck K
Forsman A.K,Schierenbeck I.
Herberts C,Nyqvist F
Herberts C,Wahlbeck K
Herberts C,Schierenbeck I.
Nyqvist F,Wahlbeck K
Nyqvist F,Schierenbeck I.
Wahlbeck K,Schierenbeck I.
Liu G,Eng T.-Y
Liu G,Ko W.-W.
Eng T.-Y,Ko W.-W.
Sun I.Y,Wu Y
Sun I.Y,Hu R.
Wu Y,Hu R.
Lin K,Xu Y
Lin K,Huang T
Lin K,Zhang J.
Xu Y,Huang T
Xu Y,Zhang J.
Huang T,Zhang J.
Alam Y,Husband C.
Wissink M,Düvell F
Wissink M,van Eerdewijk A.
Düvell F,van Eerdewijk A.
Hofer M,Aubert V.
Hawes D,Rocha R
Hawes D,Meier K.
Rocha R,Meier K.
Hamsan H.H,Kumar M.N
Hamsan H.H,Shahrimin M.I.
Kumar M.N,Shahrimin M.I.
Bassett E,Moore S.
Peeples M.A,Haas W.R.
Goh S.-K,Sandhu M.-S.
Webel A.R,Cuca Y
Webel A.R,Okonsky J.G
Webel A.R,Asher A.K
Webel A.R,Kaihura A
Webel A.R,Salata R.A.
Cuca Y,Okonsky J.G
Cuca Y,Asher A.K
Cuca Y,Kaihura A
Cuca Y,Salata R.A.
Okonsky J.G,Asher A.K
Okonsky J.G,Kaihura A
Okonsky J.G,Salata R.A.
